kappa,delta,origin,destination,query_time,duration,marker
0.7,8.0,DIA,16th & Stout,17:40:00,55.68333333333333,1
0.7,8.0,DIA,16th & Stout,17:41:00,69.68333333333334,1
0.7,8.0,DIA,16th & Stout,17:42:00,68.68333333333334,1
0.7,8.0,DIA,16th & Stout,17:43:00,67.68333333333334,1
0.7,8.0,DIA,16th & Stout,17:44:00,66.68333333333334,1
0.7,8.0,DIA,16th & Stout,17:45:00,65.68333333333334,1
0.7,8.0,DIA,16th & Stout,17:46:00,64.68333333333334,1
0.7,8.0,DIA,16th & Stout,17:47:00,63.68333333333333,1
0.7,8.0,DIA,16th & Stout,17:48:00,62.68333333333333,1
0.7,8.0,DIA,16th & Stout,17:49:00,61.68333333333333,1
0.7,8.0,DIA,16th & Stout,17:50:00,60.68333333333333,1
0.7,8.0,DIA,16th & Stout,17:51:00,59.68333333333333,1
0.7,8.0,DIA,16th & Stout,17:52:00,58.68333333333333,1
0.7,8.0,DIA,16th & Stout,17:53:00,57.68333333333333,1
0.7,8.0,DIA,16th & Stout,17:54:00,56.68333333333333,1
0.7,8.0,DIA,16th & Stout,17:55:00,55.68333333333333,1
0.7,8.0,DIA,16th & Stout,17:56:00,70.25,0
0.7,8.0,DIA,16th & Stout,17:57:00,69.25,0
0.7,8.0,DIA,16th & Stout,17:58:00,68.25,0
0.7,8.0,DIA,16th & Stout,17:59:00,67.25,0
0.7,8.0,10th & Osage,DIA,15:00:00,68.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:01:00,67.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:02:00,66.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:03:00,65.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:04:00,64.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:05:00,63.333333333333336,0
0.7,8.0,10th & Osage,DIA,15:06:00,62.333333333333336,0
0.7,8.0,10th & Osage,DIA,15:07:00,76.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:08:00,75.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:09:00,74.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:10:00,73.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:11:00,72.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:12:00,71.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:13:00,70.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:14:00,69.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:15:00,68.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:16:00,67.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:17:00,66.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:18:00,65.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:19:00,64.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:20:00,63.333333333333336,0
0.7,8.0,10th & Osage,DIA,15:21:00,62.333333333333336,0
0.7,8.0,10th & Osage,DIA,15:22:00,76.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:23:00,75.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:24:00,74.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:25:00,73.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:26:00,72.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:27:00,71.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:28:00,70.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:29:00,69.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:30:00,68.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:31:00,67.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:32:00,66.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:33:00,65.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:34:00,64.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:35:00,63.333333333333336,0
0.7,8.0,10th & Osage,DIA,15:36:00,62.333333333333336,0
0.7,8.0,10th & Osage,DIA,15:37:00,76.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:38:00,75.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:39:00,74.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:40:00,73.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:41:00,72.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:42:00,71.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:43:00,70.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:44:00,69.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:45:00,68.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:46:00,67.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:47:00,66.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:48:00,65.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:49:00,64.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:50:00,63.333333333333336,0
0.7,8.0,10th & Osage,DIA,15:51:00,62.333333333333336,0
0.7,8.0,10th & Osage,DIA,15:52:00,76.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:53:00,75.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:54:00,74.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:55:00,73.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:56:00,72.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:57:00,71.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:58:00,70.33333333333333,0
0.7,8.0,10th & Osage,DIA,15:59:00,69.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:00:00,68.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:01:00,67.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:02:00,66.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:03:00,65.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:04:00,64.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:05:00,63.333333333333336,0
0.7,8.0,10th & Osage,DIA,16:06:00,62.333333333333336,0
0.7,8.0,10th & Osage,DIA,16:07:00,76.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:08:00,75.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:09:00,74.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:10:00,73.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:11:00,72.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:12:00,71.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:13:00,70.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:14:00,69.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:15:00,68.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:16:00,67.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:17:00,66.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:18:00,65.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:19:00,64.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:20:00,63.333333333333336,0
0.7,8.0,10th & Osage,DIA,16:21:00,62.333333333333336,0
0.7,8.0,10th & Osage,DIA,16:22:00,76.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:23:00,75.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:24:00,74.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:25:00,73.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:26:00,72.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:27:00,71.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:28:00,70.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:29:00,69.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:30:00,68.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:31:00,67.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:32:00,66.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:33:00,65.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:34:00,64.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:35:00,63.333333333333336,0
0.7,8.0,10th & Osage,DIA,16:36:00,62.333333333333336,0
0.7,8.0,10th & Osage,DIA,16:37:00,76.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:38:00,75.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:39:00,74.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:40:00,73.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:41:00,72.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:42:00,71.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:43:00,70.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:44:00,69.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:45:00,68.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:46:00,67.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:47:00,66.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:48:00,65.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:49:00,64.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:50:00,63.333333333333336,0
0.7,8.0,10th & Osage,DIA,16:51:00,62.333333333333336,0
0.7,8.0,10th & Osage,DIA,16:52:00,76.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:53:00,75.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:54:00,74.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:55:00,73.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:56:00,72.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:57:00,71.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:58:00,70.33333333333333,0
0.7,8.0,10th & Osage,DIA,16:59:00,69.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:00:00,68.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:01:00,67.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:02:00,66.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:03:00,65.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:04:00,64.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:05:00,63.333333333333336,0
0.7,8.0,10th & Osage,DIA,17:06:00,62.333333333333336,0
0.7,8.0,10th & Osage,DIA,17:07:00,76.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:08:00,75.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:09:00,74.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:10:00,73.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:11:00,72.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:12:00,71.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:13:00,70.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:14:00,69.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:15:00,68.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:16:00,67.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:17:00,66.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:18:00,65.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:19:00,64.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:20:00,63.333333333333336,0
0.7,8.0,10th & Osage,DIA,17:21:00,62.333333333333336,0
0.7,8.0,10th & Osage,DIA,17:22:00,76.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:23:00,75.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:24:00,74.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:25:00,73.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:26:00,72.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:27:00,71.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:28:00,70.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:29:00,69.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:30:00,68.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:31:00,67.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:32:00,66.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:33:00,65.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:34:00,64.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:35:00,63.333333333333336,0
0.7,8.0,10th & Osage,DIA,17:36:00,62.333333333333336,0
0.7,8.0,10th & Osage,DIA,17:37:00,69.36666666666666,0
0.7,8.0,10th & Osage,DIA,17:38:00,68.36666666666666,0
0.7,8.0,10th & Osage,DIA,17:39:00,67.36666666666666,0
0.7,8.0,10th & Osage,DIA,17:40:00,66.36666666666666,0
0.7,8.0,10th & Osage,DIA,17:41:00,72.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:42:00,71.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:43:00,70.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:44:00,69.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:45:00,68.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:46:00,67.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:47:00,66.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:48:00,65.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:49:00,64.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:50:00,63.333333333333336,0
0.7,8.0,10th & Osage,DIA,17:51:00,62.333333333333336,0
0.7,8.0,10th & Osage,DIA,17:52:00,76.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:53:00,75.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:54:00,74.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:55:00,73.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:56:00,72.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:57:00,71.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:58:00,70.33333333333333,0
0.7,8.0,10th & Osage,DIA,17:59:00,69.33333333333333,0
0.7,8.0,DIA,10th & Osage,15:00:00,77.81666666666666,0
0.7,8.0,DIA,10th & Osage,15:01:00,76.81666666666666,0
0.7,8.0,DIA,10th & Osage,15:02:00,75.81666666666666,0
0.7,8.0,DIA,10th & Osage,15:03:00,74.81666666666666,0
0.7,8.0,DIA,10th & Osage,15:04:00,73.81666666666666,0
0.7,8.0,DIA,10th & Osage,15:05:00,72.81666666666666,0
0.7,8.0,DIA,10th & Osage,15:06:00,71.81666666666666,0
0.7,8.0,DIA,10th & Osage,15:07:00,70.81666666666666,0
0.7,8.0,DIA,10th & Osage,15:08:00,69.81666666666666,0
0.7,8.0,DIA,10th & Osage,15:09:00,68.81666666666666,0
0.7,8.0,DIA,10th & Osage,15:10:00,67.81666666666666,0
0.7,8.0,DIA,10th & Osage,15:11:00,77.45,0
0.7,8.0,DIA,10th & Osage,15:12:00,76.45,0
0.7,8.0,DIA,10th & Osage,15:13:00,84.3,0
0.7,8.0,DIA,10th & Osage,15:14:00,83.3,0
0.7,8.0,DIA,10th & Osage,15:15:00,82.3,0
0.7,8.0,DIA,10th & Osage,15:16:00,81.3,0
0.7,8.0,DIA,10th & Osage,15:17:00,80.3,0
0.7,8.0,DIA,10th & Osage,15:18:00,79.3,0
0.7,8.0,DIA,10th & Osage,15:19:00,78.3,0
0.7,8.0,DIA,10th & Osage,15:20:00,77.3,0
0.7,8.0,DIA,10th & Osage,15:21:00,76.3,0
0.7,8.0,DIA,10th & Osage,15:22:00,75.3,0
0.7,8.0,DIA,10th & Osage,15:23:00,74.3,0
0.7,8.0,DIA,10th & Osage,15:24:00,73.3,0
0.7,8.0,DIA,10th & Osage,15:25:00,72.3,0
0.7,8.0,DIA,10th & Osage,15:26:00,86.3,0
0.7,8.0,DIA,10th & Osage,15:27:00,85.3,0
0.7,8.0,DIA,10th & Osage,15:28:00,84.3,0
0.7,8.0,DIA,10th & Osage,15:29:00,83.3,0
0.7,8.0,DIA,10th & Osage,15:30:00,82.3,0
0.7,8.0,DIA,10th & Osage,15:31:00,81.3,0
0.7,8.0,DIA,10th & Osage,15:32:00,80.3,0
0.7,8.0,DIA,10th & Osage,15:33:00,79.3,0
0.7,8.0,DIA,10th & Osage,15:34:00,78.3,0
0.7,8.0,DIA,10th & Osage,15:35:00,77.3,0
0.7,8.0,DIA,10th & Osage,15:36:00,76.3,0
0.7,8.0,DIA,10th & Osage,15:37:00,75.3,0
0.7,8.0,DIA,10th & Osage,15:38:00,74.3,0
0.7,8.0,DIA,10th & Osage,15:39:00,73.3,0
0.7,8.0,DIA,10th & Osage,15:40:00,72.3,0
0.7,8.0,DIA,10th & Osage,15:41:00,86.3,0
0.7,8.0,DIA,10th & Osage,15:42:00,85.3,0
0.7,8.0,DIA,10th & Osage,15:43:00,84.3,0
0.7,8.0,DIA,10th & Osage,15:44:00,83.3,0
0.7,8.0,DIA,10th & Osage,15:45:00,82.3,0
0.7,8.0,DIA,10th & Osage,15:46:00,81.3,0
0.7,8.0,DIA,10th & Osage,15:47:00,80.3,0
0.7,8.0,DIA,10th & Osage,15:48:00,79.3,0
0.7,8.0,DIA,10th & Osage,15:49:00,78.3,0
0.7,8.0,DIA,10th & Osage,15:50:00,77.3,0
0.7,8.0,DIA,10th & Osage,15:51:00,76.3,0
0.7,8.0,DIA,10th & Osage,15:52:00,75.3,0
0.7,8.0,DIA,10th & Osage,15:53:00,74.3,0
0.7,8.0,DIA,10th & Osage,15:54:00,73.3,0
0.7,8.0,DIA,10th & Osage,15:55:00,72.3,0
0.7,8.0,DIA,10th & Osage,15:56:00,86.3,0
0.7,8.0,DIA,10th & Osage,15:57:00,85.3,0
0.7,8.0,DIA,10th & Osage,15:58:00,84.3,0
0.7,8.0,DIA,10th & Osage,15:59:00,83.3,0
0.7,8.0,DIA,10th & Osage,16:00:00,82.3,0
0.7,8.0,DIA,10th & Osage,16:01:00,81.3,0
0.7,8.0,DIA,10th & Osage,16:02:00,80.3,0
0.7,8.0,DIA,10th & Osage,16:03:00,79.3,0
0.7,8.0,DIA,10th & Osage,16:04:00,78.3,0
0.7,8.0,DIA,10th & Osage,16:05:00,77.3,0
0.7,8.0,DIA,10th & Osage,16:06:00,76.3,0
0.7,8.0,DIA,10th & Osage,16:07:00,75.3,0
0.7,8.0,DIA,10th & Osage,16:08:00,74.3,0
0.7,8.0,DIA,10th & Osage,16:09:00,73.3,0
0.7,8.0,DIA,10th & Osage,16:10:00,72.3,0
0.7,8.0,DIA,10th & Osage,16:11:00,77.45,0
0.7,8.0,DIA,10th & Osage,16:12:00,76.45,0
0.7,8.0,DIA,10th & Osage,16:13:00,84.3,0
0.7,8.0,DIA,10th & Osage,16:14:00,83.3,0
0.7,8.0,DIA,10th & Osage,16:15:00,82.3,0
0.7,8.0,DIA,10th & Osage,16:16:00,81.3,0
0.7,8.0,DIA,10th & Osage,16:17:00,80.3,0
0.7,8.0,DIA,10th & Osage,16:18:00,79.3,0
0.7,8.0,DIA,10th & Osage,16:19:00,78.3,0
0.7,8.0,DIA,10th & Osage,16:20:00,77.3,0
0.7,8.0,DIA,10th & Osage,16:21:00,76.3,0
0.7,8.0,DIA,10th & Osage,16:22:00,75.3,0
0.7,8.0,DIA,10th & Osage,16:23:00,74.3,0
0.7,8.0,DIA,10th & Osage,16:24:00,73.3,0
0.7,8.0,DIA,10th & Osage,16:25:00,72.3,0
0.7,8.0,DIA,10th & Osage,16:26:00,86.3,0
0.7,8.0,DIA,10th & Osage,16:27:00,85.3,0
0.7,8.0,DIA,10th & Osage,16:28:00,84.3,0
0.7,8.0,DIA,10th & Osage,16:29:00,83.3,0
0.7,8.0,DIA,10th & Osage,16:30:00,82.3,0
0.7,8.0,DIA,10th & Osage,16:31:00,81.3,0
0.7,8.0,DIA,10th & Osage,16:32:00,80.3,0
0.7,8.0,DIA,10th & Osage,16:33:00,79.3,0
0.7,8.0,DIA,10th & Osage,16:34:00,78.3,0
0.7,8.0,DIA,10th & Osage,16:35:00,77.3,0
0.7,8.0,DIA,10th & Osage,16:36:00,76.3,0
0.7,8.0,DIA,10th & Osage,16:37:00,75.3,0
0.7,8.0,DIA,10th & Osage,16:38:00,74.3,0
0.7,8.0,DIA,10th & Osage,16:39:00,73.3,0
0.7,8.0,DIA,10th & Osage,16:40:00,72.3,0
0.7,8.0,DIA,10th & Osage,16:41:00,86.3,0
0.7,8.0,DIA,10th & Osage,16:42:00,85.3,0
0.7,8.0,DIA,10th & Osage,16:43:00,84.3,0
0.7,8.0,DIA,10th & Osage,16:44:00,83.3,0
0.7,8.0,DIA,10th & Osage,16:45:00,82.3,0
0.7,8.0,DIA,10th & Osage,16:46:00,81.3,0
0.7,8.0,DIA,10th & Osage,16:47:00,80.3,0
0.7,8.0,DIA,10th & Osage,16:48:00,79.3,0
0.7,8.0,DIA,10th & Osage,16:49:00,78.3,0
0.7,8.0,DIA,10th & Osage,16:50:00,77.3,0
0.7,8.0,DIA,10th & Osage,16:51:00,76.3,0
0.7,8.0,DIA,10th & Osage,16:52:00,75.3,0
0.7,8.0,DIA,10th & Osage,16:53:00,74.3,0
0.7,8.0,DIA,10th & Osage,16:54:00,73.3,0
0.7,8.0,DIA,10th & Osage,16:55:00,72.3,0
0.7,8.0,DIA,10th & Osage,16:56:00,91.3,0
0.7,8.0,DIA,10th & Osage,16:57:00,90.3,0
0.7,8.0,DIA,10th & Osage,16:58:00,89.3,0
0.7,8.0,DIA,10th & Osage,16:59:00,88.3,0
0.7,8.0,DIA,10th & Osage,17:00:00,87.3,0
0.7,8.0,DIA,10th & Osage,17:01:00,86.3,0
0.7,8.0,DIA,10th & Osage,17:02:00,85.3,0
0.7,8.0,DIA,10th & Osage,17:03:00,84.3,0
0.7,8.0,DIA,10th & Osage,17:04:00,83.3,0
0.7,8.0,DIA,10th & Osage,17:05:00,82.3,0
0.7,8.0,DIA,10th & Osage,17:06:00,81.3,0
0.7,8.0,DIA,10th & Osage,17:07:00,80.3,0
0.7,8.0,DIA,10th & Osage,17:08:00,79.3,0
0.7,8.0,DIA,10th & Osage,17:09:00,78.3,0
0.7,8.0,DIA,10th & Osage,17:10:00,77.3,0
0.7,8.0,DIA,10th & Osage,17:11:00,77.45,0
0.7,8.0,DIA,10th & Osage,17:12:00,76.45,0
0.7,8.0,DIA,10th & Osage,17:13:00,84.3,0
0.7,8.0,DIA,10th & Osage,17:14:00,83.3,0
0.7,8.0,DIA,10th & Osage,17:15:00,82.3,0
0.7,8.0,DIA,10th & Osage,17:16:00,81.3,0
0.7,8.0,DIA,10th & Osage,17:17:00,80.3,0
0.7,8.0,DIA,10th & Osage,17:18:00,79.3,0
0.7,8.0,DIA,10th & Osage,17:19:00,78.3,0
0.7,8.0,DIA,10th & Osage,17:20:00,77.3,0
0.7,8.0,DIA,10th & Osage,17:21:00,76.3,0
0.7,8.0,DIA,10th & Osage,17:22:00,75.3,0
0.7,8.0,DIA,10th & Osage,17:23:00,74.3,0
0.7,8.0,DIA,10th & Osage,17:24:00,73.3,0
0.7,8.0,DIA,10th & Osage,17:25:00,72.3,0
0.7,8.0,DIA,10th & Osage,17:26:00,91.3,0
0.7,8.0,DIA,10th & Osage,17:27:00,90.3,0
0.7,8.0,DIA,10th & Osage,17:28:00,89.3,0
0.7,8.0,DIA,10th & Osage,17:29:00,88.3,0
0.7,8.0,DIA,10th & Osage,17:30:00,87.3,0
0.7,8.0,DIA,10th & Osage,17:31:00,86.3,0
0.7,8.0,DIA,10th & Osage,17:32:00,85.3,0
0.7,8.0,DIA,10th & Osage,17:33:00,84.3,0
0.7,8.0,DIA,10th & Osage,17:34:00,83.3,0
0.7,8.0,DIA,10th & Osage,17:35:00,82.3,0
0.7,8.0,DIA,10th & Osage,17:36:00,81.3,0
0.7,8.0,DIA,10th & Osage,17:37:00,80.3,0
0.7,8.0,DIA,10th & Osage,17:38:00,79.3,0
0.7,8.0,DIA,10th & Osage,17:39:00,78.3,0
0.7,8.0,DIA,10th & Osage,17:40:00,77.3,0
0.7,8.0,DIA,10th & Osage,17:41:00,86.3,0
0.7,8.0,DIA,10th & Osage,17:42:00,85.3,0
0.7,8.0,DIA,10th & Osage,17:43:00,84.3,0
0.7,8.0,DIA,10th & Osage,17:44:00,83.3,0
0.7,8.0,DIA,10th & Osage,17:45:00,82.3,0
0.7,8.0,DIA,10th & Osage,17:46:00,81.3,0
0.7,8.0,DIA,10th & Osage,17:47:00,80.3,0
0.7,8.0,DIA,10th & Osage,17:48:00,79.3,0
0.7,8.0,DIA,10th & Osage,17:49:00,78.3,0
0.7,8.0,DIA,10th & Osage,17:50:00,77.3,0
0.7,8.0,DIA,10th & Osage,17:51:00,76.3,0
0.7,8.0,DIA,10th & Osage,17:52:00,75.3,0
0.7,8.0,DIA,10th & Osage,17:53:00,74.3,0
0.7,8.0,DIA,10th & Osage,17:54:00,73.3,0
0.7,8.0,DIA,10th & Osage,17:55:00,72.3,0
0.7,8.0,DIA,10th & Osage,17:56:00,91.3,0
0.7,8.0,DIA,10th & Osage,17:57:00,90.3,0
0.7,8.0,DIA,10th & Osage,17:58:00,89.3,0
0.7,8.0,DIA,10th & Osage,17:59:00,88.3,0
0.7,8.0,I-25 & Broadway,DIA,15:00:00,68.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:01:00,82.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:02:00,81.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:03:00,80.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:04:00,79.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:05:00,78.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:06:00,77.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:07:00,76.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:08:00,75.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:09:00,74.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:10:00,73.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:11:00,72.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:12:00,71.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:13:00,70.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:14:00,69.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:15:00,68.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:16:00,82.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:17:00,81.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:18:00,80.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:19:00,79.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:20:00,78.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:21:00,77.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:22:00,76.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:23:00,75.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:24:00,74.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:25:00,73.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:26:00,72.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:27:00,71.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:28:00,70.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:29:00,69.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:30:00,68.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:31:00,82.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:32:00,81.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:33:00,80.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:34:00,79.33333333333333,0
0.7,8.0,I-25 & Broadway,DIA,15:35:00,78.33333333333333,0
